invoice_id,client_id,due_date,paid_date,amount
INV02075,C061,2023-01-08,2023-02-10,7829.4
INV02076,C065,2023-01-07,2023-02-16,782.09
INV02077,C074,2023-01-30,2023-02-12,14443.52
INV02078,C080,2023-02-13,2023-03-16,7876.26
INV02079,C088,2023-02-04,2023-03-10,1414.36
INV02080,C092,2023-01-12,2023-02-22,1975.79
INV02081,C092,2023-01-19,2023-02-26,2963.69
INV02082,C094,2023-01-11,2023-02-08,6781.53
INV02083,C001,2023-03-23,2023-04-04,10600.69
INV02084,C002,2023-02-28,2023-03-22,4601.34
INV02085,C002,2023-03-06,2023-03-26,6902.01
INV02086,C003,2023-03-21,2023-04-07,662.02
INV02087,C003,2023-02-25,2023-04-11,993.03
INV02088,C004,2023-02-19,2023-03-23,4020.53
INV02089,C005,2023-03-30,2023-04-14,2836.98
INV02090,C006,2023-02-07,2023-03-06,779.4
INV02091,C008,2023-03-06,2023-04-10,10641.3
INV02092,C009,2023-02-25,2023-04-09,8788.39
INV02093,C010,2023-02-23,2023-03-13,5401.12
INV02094,C012,2023-02-16,2023-03-30,12055.1
INV02095,C017,2023-03-27,2023-04-06,11798.85
INV02096,C018,2023-02-05,2023-03-16,7844.74
INV02097,C019,2023-03-02,2023-04-15,5040.3
INV02098,C020,2023-02-25,2023-03-24,3015.53
INV02099,C022,2023-03-27,2023-04-06,6721.01
INV02100,C023,2023-03-26,2023-04-06,13969.38
INV02101,C024,2023-03-05,2023-03-24,5213.34
INV02102,C025,2023-03-08,2023-03-17,10417.02
INV02103,C026,2023-02-21,2023-03-30,4830.08
INV02104,C027,2023-02-26,2023-03-11,2038.29
INV02105,C027,2023-03-02,2023-03-15,3057.44
INV02106,C028,2023-02-22,2023-03-03,8433.34
INV02107,C029,2023-02-23,2023-04-09,11286.64
INV02108,C030,2023-02-06,2023-03-14,7040.02
INV02109,C032,2023-03-15,2023-04-04,756.58
INV02110,C033,2023-03-16,2023-04-05,3756.81
INV02111,C033,2023-03-09,2023-04-09,5635.22
INV02112,C034,2023-03-24,2023-04-12,2147.83
INV02113,C035,2023-03-06,2023-03-28,3736.05
INV02114,C036,2023-03-04,2023-04-03,5820.08
INV02115,C045,2023-03-02,2023-04-01,11429.01
INV02116,C046,2023-03-15,2023-04-12,4408.02
INV02117,C047,2023-03-01,2023-04-03,8879.89
INV02118,C050,2023-02-23,2023-03-17,12974.4
INV02119,C055,2023-03-15,2023-03-28,1318.68
INV02120,C056,2023-03-07,2023-03-14,1143.87
INV02121,C056,2023-03-11,2023-03-18,1715.81
INV02122,C059,2023-02-06,2023-03-04,3362.45
INV02123,C059,2023-01-26,2023-03-08,5043.67
INV02124,C061,2023-03-08,2023-04-08,5423.76
INV02125,C066,2023-03-17,2023-04-08,1765.96
INV02126,C072,2023-02-12,2023-03-20,1710.64
INV02127,C073,2023-02-17,2023-03-18,6209.06
INV02128,C077,2023-02-08,2023-03-15,2065.24
INV02129,C080,2023-02-13,2023-03-03,2340.9
INV02130,C080,2023-02-16,2023-03-07,3511.35
INV02131,C090,2023-03-14,2023-03-24,3386.53
INV02132,C090,2023-03-05,2023-03-28,5079.79
INV02133,C092,2023-03-08,2023-04-11,1636.51
INV02134,C094,2023-02-14,2023-03-20,7498.32
INV02135,C097,2023-01-27,2023-03-13,13114.84
INV02136,C099,2023-01-26,2023-03-12,6429.5
INV02137,C099,2023-03-07,2023-03-16,9644.25
INV02138,C100,2023-03-30,2023-04-14,959.74
INV02139,C001,2023-02-20,2023-04-02,10662.45
INV02140,C002,2023-03-08,2023-04-11,10680.56
INV02141,C003,2023-03-14,2023-04-22,1668.16
INV02142,C004,2023-04-07,2023-05-04,3853.85
INV02143,C005,2023-04-13,2023-05-05,1084.96
INV02144,C005,2023-04-28,2023-05-09,1627.44
INV02145,C006,2023-03-11,2023-04-23,813.81
INV02146,C007,2023-04-02,2023-05-05,8362.87
INV02147,C008,2023-04-19,2023-05-08,10856.89
INV02148,C009,2023-03-14,2023-04-02,8108.48
INV02149,C010,2023-04-15,2023-04-26,3317.04
INV02150,C010,2023-03-28,2023-04-30,4975.56
INV02151,C011,2023-03-15,2023-04-07,8623.31
INV02152,C012,2023-04-05,2023-05-07,4857.11
INV02153,C012,2023-04-19,2023-05-11,7285.66
INV02154,C013,2023-03-18,2023-04-06,1904.78
INV02155,C014,2023-04-11,2023-05-14,13776.9
INV02156,C017,2023-04-02,2023-04-11,12358.22
INV02157,C019,2023-04-22,2023-04-30,9688.95
INV02158,C019,2023-04-06,2023-04-30,9688.95
INV02159,C023,2023-05-06,2023-05-15,7469.04
INV02160,C024,2023-03-20,2023-04-11,5208.89
INV02161,C027,2023-03-05,2023-04-05,4319.55
INV02162,C029,2023-04-17,2023-04-27,9761.34
INV02163,C033,2023-03-26,2023-05-09,14251.8
INV02164,C034,2023-04-14,2023-04-23,1648.78
INV02165,C035,2023-03-09,2023-04-13,2579.22
INV02166,C036,2023-03-27,2023-04-19,8894.26
INV02167,C037,2023-04-01,2023-04-14,2239.6
INV02168,C038,2023-04-07,2023-05-04,4980.14
INV02169,C039,2023-03-10,2023-04-22,1495.67
INV02170,C042,2023-03-26,2023-04-18,7034.46
INV02171,C043,2023-04-04,2023-05-04,2260.06
INV02172,C044,2023-04-09,2023-04-28,11999.09
INV02173,C045,2023-04-11,2023-05-09,6537.22
INV02174,C046,2023-05-07,2023-05-16,4247.46
INV02175,C049,2023-04-05,2023-04-26,2900.1
INV02176,C049,2023-04-06,2023-04-26,2900.1
INV02177,C053,2023-04-16,2023-04-30,565.64
INV02178,C054,2023-03-20,2023-04-26,1763.96
INV02179,C054,2023-04-05,2023-04-30,2645.93
INV02180,C061,2023-03-01,2023-04-03,1758.03
INV02181,C062,2023-04-17,2023-04-24,8291.78
INV02182,C075,2023-03-27,2023-05-09,14441.44
INV02183,C078,2023-04-14,2023-05-04,825.21
INV02184,C079,2023-04-10,2023-04-22,17462.3
INV02185,C082,2023-03-20,2023-04-30,5482.03
INV02186,C082,2023-03-21,2023-05-04,8223.04
INV02187,C088,2023-03-19,2023-04-25,1010.79
INV02188,C088,2023-03-22,2023-04-29,1516.19
INV02189,C089,2023-03-28,2023-04-08,1781.57
INV02190,C090,2023-03-31,2023-05-04,7731.19
INV02191,C091,2023-04-08,2023-04-16,619.12
INV02192,C093,2023-05-05,2023-05-16,5176.58
INV02193,C094,2023-03-29,2023-04-11,12660.37
INV02194,C096,2023-03-07,2023-04-19,8356.24
INV02195,C002,2023-05-30,2023-06-07,11162.9
INV02196,C005,2023-05-01,2023-05-25,2792.89
INV02197,C006,2023-05-07,2023-05-22,817.53
INV02198,C008,2023-05-13,2023-06-04,10068.39
INV02199,C009,2023-04-08,2023-05-17,3513.7
INV02200,C009,2023-04-09,2023-05-21,5270.55
INV02201,C010,2023-05-20,2023-06-02,3450.61
INV02202,C010,2023-05-14,2023-06-06,5175.92
INV02203,C011,2023-03-29,2023-05-12,11307.93
INV02204,C014,2023-05-13,2023-06-09,14427.37
INV02205,C015,2023-04-10,2023-05-23,4878.51
INV02206,C016,2023-04-28,2023-05-08,7516.05
INV02207,C020,2023-05-25,2023-06-06,2172.98
INV02208,C022,2023-05-04,2023-05-14,4676.53
INV02209,C024,2023-03-25,2023-05-08,3851.38
INV02210,C025,2023-05-05,2023-05-23,8976.84
INV02211,C027,2023-05-15,2023-05-25,4568.38
INV02212,C028,2023-05-22,2023-06-05,6194.75
INV02213,C033,2023-05-19,2023-06-10,8487.78
INV02214,C034,2023-04-12,2023-05-27,711.55
INV02215,C037,2023-05-12,2023-06-05,1957.91
INV02216,C038,2023-04-21,2023-05-13,4054.56
INV02217,C038,2023-04-03,2023-05-17,6081.84
INV02218,C040,2023-05-05,2023-06-01,2235.44
INV02219,C041,2023-05-05,2023-05-28,4833.92
INV02220,C043,2023-05-18,2023-05-29,1425.64
INV02221,C046,2023-05-09,2023-05-29,8606.1
INV02222,C050,2023-04-18,2023-05-03,12314.3
INV02223,C053,2023-05-04,2023-05-29,627.81
INV02224,C053,2023-05-24,2023-06-02,941.71
INV02225,C054,2023-05-24,2023-05-31,1859.29
INV02226,C063,2023-04-18,2023-05-29,917.77
INV02227,C065,2023-04-23,2023-05-07,3243.74
INV02228,C067,2023-05-19,2023-06-03,1296.23
INV02229,C067,2023-05-11,2023-06-07,1944.34
INV02230,C070,2023-05-11,2023-06-12,8292.32
INV02231,C073,2023-05-29,2023-06-07,6532.54
INV02232,C073,2023-05-03,2023-06-11,9798.82
INV02233,C076,2023-04-16,2023-05-07,2612.33
INV02234,C079,2023-04-11,2023-05-02,8091.33
INV02235,C083,2023-05-16,2023-05-28,6054.6
INV02236,C086,2023-04-20,2023-05-11,3801.73
INV02237,C090,2023-05-07,2023-06-14,8510.63
INV02238,C091,2023-05-23,2023-06-01,999.6
INV02239,C091,2023-05-22,2023-06-01,999.6
INV02240,C092,2023-05-21,2023-06-04,6588.37
INV02241,C098,2023-05-04,2023-05-22,5880.89
INV02242,C099,2023-05-17,2023-05-30,3341.03
INV02243,C100,2023-05-27,2023-06-08,5289.3
INV02244,C001,2023-05-10,2023-06-06,11145.98
INV02245,C002,2023-05-26,2023-06-13,11487.18
INV02246,C003,2023-06-21,2023-06-28,1725.96
INV02247,C004,2023-06-28,2023-07-16,1641.61
INV02248,C004,2023-06-15,2023-07-20,2462.42
INV02249,C005,2023-06-11,2023-07-05,1164.89
INV02250,C005,2023-06-25,2023-07-09,1747.33
INV02251,C008,2023-06-25,2023-07-15,10375.58
INV02252,C009,2023-05-25,2023-07-05,8287.68
INV02253,C010,2023-05-17,2023-06-04,8442.03
INV02254,C011,2023-05-14,2023-06-13,6300.04
INV02255,C013,2023-06-27,2023-07-10,2730.55
INV02256,C014,2023-05-13,2023-06-21,10398.55
INV02257,C017,2023-05-05,2023-06-03,9092.29
INV02258,C021,2023-05-25,2023-06-24,5537.32
INV02259,C023,2023-05-24,2023-06-09,10283.69
INV02260,C026,2023-06-02,2023-06-09,2381.57
INV02261,C026,2023-05-13,2023-06-13,3572.35
INV02262,C027,2023-06-15,2023-07-10,3171.87
INV02263,C028,2023-06-02,2023-06-11,7883.31
INV02264,C029,2023-06-09,2023-07-02,6216.04
INV02265,C032,2023-04-30,2023-06-13,1469.66
INV02266,C034,2023-06-05,2023-06-29,2206.83
INV02267,C035,2023-05-21,2023-06-11,1901.18
INV02268,C035,2023-05-19,2023-06-15,2851.77
INV02269,C036,2023-05-28,2023-06-25,6045.56
INV02270,C037,2023-06-01,2023-06-29,2554.54
INV02271,C037,2023-05-27,2023-06-29,2554.54
INV02272,C040,2023-06-05,2023-06-29,1508.49
INV02273,C041,2023-06-21,2023-07-11,3382.6
INV02274,C042,2023-05-23,2023-06-24,7439.23
INV02275,C043,2023-06-03,2023-06-28,1641.78
INV02276,C044,2023-06-13,2023-06-27,7127.82
INV02277,C045,2023-05-19,2023-06-09,10070.66
INV02278,C047,2023-05-13,2023-06-04,7411.9
INV02279,C048,2023-06-23,2023-07-10,12190.79
INV02280,C054,2023-05-13,2023-06-18,2161.63
INV02281,C054,2023-05-17,2023-06-22,3242.45
INV02282,C058,2023-05-02,2023-06-11,16243.64
INV02283,C063,2023-06-12,2023-06-22,2609.87
INV02284,C071,2023-04-28,2023-06-04,6394.64
INV02285,C073,2023-05-30,2023-07-06,7495.86
INV02286,C074,2023-05-16,2023-06-23,14312.46
INV02287,C076,2023-04-30,2023-06-07,6426.9
INV02288,C081,2023-05-11,2023-06-14,7120.96
INV02289,C089,2023-04-27,2023-06-06,7224.38
INV02290,C096,2023-07-05,2023-07-15,1713.81
INV02291,C098,2023-06-15,2023-06-28,3879.28
INV02292,C001,2023-07-02,2023-07-15,10443.73
INV02293,C002,2023-06-09,2023-07-23,11378.56
INV02294,C003,2023-07-13,2023-07-24,1695.22
INV02295,C004,2023-06-07,2023-07-22,1611.77
INV02296,C004,2023-07-11,2023-07-26,2417.65
INV02297,C006,2023-06-13,2023-07-06,792.08
INV02298,C007,2023-07-15,2023-08-09,8493.68
INV02299,C008,2023-08-02,2023-08-14,10794.23
INV02300,C009,2023-06-29,2023-08-01,8767.72
INV02301,C010,2023-07-12,2023-07-26,8971.95
INV02302,C015,2023-06-29,2023-07-07,4689.5
INV02303,C020,2023-07-19,2023-08-04,4846.07
INV02304,C020,2023-07-11,2023-08-04,4846.07
INV02305,C021,2023-06-24,2023-07-02,5852.41
INV02306,C022,2023-07-27,2023-08-14,6617.25
INV02307,C023,2023-05-24,2023-07-04,13216.81
INV02308,C024,2023-07-01,2023-07-17,2138.13
INV02309,C024,2023-07-13,2023-07-21,3207.19
INV02310,C030,2023-06-22,2023-07-19,11076.36
INV02311,C031,2023-06-17,2023-07-19,1997.79
INV02312,C032,2023-06-28,2023-07-15,1490.31
INV02313,C033,2023-07-18,2023-08-05,4374.63
INV02314,C033,2023-07-14,2023-08-09,6561.95
INV02315,C035,2023-07-04,2023-08-11,4008.19
INV02316,C036,2023-07-03,2023-08-06,10049.51
INV02317,C037,2023-08-03,2023-08-11,2824.92
INV02318,C038,2023-06-28,2023-07-30,6770.42
INV02319,C041,2023-07-29,2023-08-05,4424.81
INV02320,C045,2023-06-13,2023-07-11,3659.38
INV02321,C045,2023-07-08,2023-07-15,5489.07
INV02322,C047,2023-08-04,2023-08-12,2579.61
INV02323,C047,2023-07-13,2023-08-16,3869.42
INV02324,C049,2023-07-04,2023-07-16,1115.07
INV02325,C049,2023-06-30,2023-07-20,1672.6
INV02326,C056,2023-06-06,2023-07-11,729.81
INV02327,C056,2023-06-01,2023-07-15,1094.71
INV02328,C057,2023-07-01,2023-07-28,11816.14
INV02329,C059,2023-07-29,2023-08-09,7582.98
INV02330,C060,2023-06-01,2023-07-10,2909.63
INV02331,C064,2023-07-19,2023-08-04,7380.47
INV02332,C064,2023-06-29,2023-08-08,11070.7
INV02333,C068,2023-06-24,2023-07-15,12027.92
INV02334,C070,2023-06-27,2023-07-18,13853.44
INV02335,C073,2023-06-28,2023-07-10,16472.75
INV02336,C074,2023-07-04,2023-08-14,9901.97
INV02337,C075,2023-06-21,2023-07-12,13988.65
INV02338,C086,2023-06-15,2023-07-22,14736.1
INV02339,C088,2023-06-12,2023-07-18,2385.09
INV02340,C094,2023-07-25,2023-08-10,11755.14
INV02341,C095,2023-07-18,2023-08-10,1521.11
INV02342,C097,2023-08-01,2023-08-11,6379.06
INV02343,C001,2023-08-12,2023-08-26,10241.75
INV02344,C002,2023-08-22,2023-09-15,11309.48
INV02345,C003,2023-07-27,2023-08-28,1589.51
INV02346,C004,2023-06-30,2023-08-05,1541.85
INV02347,C004,2023-07-02,2023-08-09,2312.77
INV02348,C005,2023-07-10,2023-08-07,2830.31
INV02349,C006,2023-08-07,2023-09-11,806.05
INV02350,C007,2023-08-14,2023-09-01,8679.84
INV02351,C009,2023-07-28,2023-08-29,8019.12
INV02352,C010,2023-07-19,2023-08-26,8692.55
INV02353,C010,2023-07-22,2023-08-26,8692.55
INV02354,C012,2023-07-26,2023-08-20,11724.32
INV02355,C013,2023-08-08,2023-09-15,1329.64
INV02356,C016,2023-07-09,2023-08-23,8339.47
INV02357,C019,2023-08-05,2023-09-11,9252.66
INV02358,C023,2023-07-01,2023-08-07,13852.59
INV02359,C024,2023-07-03,2023-08-06,5746.82
INV02360,C026,2023-07-22,2023-08-24,6600.85
INV02361,C027,2023-08-02,2023-09-03,5718.03
INV02362,C029,2023-08-02,2023-09-11,7431.57
INV02363,C029,2023-08-31,2023-09-11,7431.57
INV02364,C031,2023-07-15,2023-08-25,1836.67
INV02365,C032,2023-07-29,2023-08-12,333.29
INV02366,C032,2023-07-13,2023-08-16,499.93
INV02367,C033,2023-07-25,2023-08-06,5049.73
INV02368,C033,2023-07-18,2023-08-10,7574.59
INV02369,C034,2023-07-14,2023-08-18,888.37
INV02370,C034,2023-08-06,2023-08-22,1332.56
INV02371,C036,2023-07-26,2023-08-23,11009.61
INV02372,C040,2023-08-31,2023-09-14,1178.38
INV02373,C043,2023-08-13,2023-09-02,1827.28
INV02374,C044,2023-09-02,2023-09-10,4594.44
INV02375,C045,2023-07-16,2023-08-10,9231.07
INV02376,C045,2023-07-23,2023-08-10,9231.07
INV02377,C046,2023-06-23,2023-08-05,8303.8
INV02378,C047,2023-07-10,2023-08-24,2396.73
INV02379,C047,2023-07-23,2023-08-28,3595.1
INV02380,C049,2023-07-23,2023-08-15,1895.81
INV02381,C049,2023-07-10,2023-08-19,2843.71
INV02382,C052,2023-08-28,2023-09-07,6071.55
INV02383,C056,2023-08-14,2023-09-04,8074.11
INV02384,C057,2023-08-10,2023-09-09,5265.48
INV02385,C059,2023-08-13,2023-09-14,10607.43
INV02386,C080,2023-07-27,2023-08-19,2600.29
INV02387,C082,2023-07-22,2023-08-13,11059.33
INV02388,C083,2023-08-22,2023-09-09,9021.85
INV02389,C084,2023-08-11,2023-08-23,5201.86
INV02390,C084,2023-08-08,2023-08-27,7802.79
INV02391,C085,2023-08-31,2023-09-09,3309.96
INV02392,C086,2023-08-06,2023-08-21,9698.59
INV02393,C089,2023-08-17,2023-09-07,8390.61
INV02394,C092,2023-08-22,2023-09-08,6937.25
INV02395,C093,2023-07-25,2023-08-21,9453.34
INV02396,C097,2023-07-21,2023-08-09,4545.7
INV02397,C001,2023-08-16,2023-09-03,4484.48
INV02398,C001,2023-08-15,2023-09-07,6726.72
INV02399,C002,2023-08-04,2023-09-07,10535.59
INV02400,C005,2023-08-16,2023-09-16,2743.04
INV02401,C006,2023-09-09,2023-10-07,311.42
INV02402,C006,2023-09-02,2023-10-11,467.13
INV02403,C007,2023-08-27,2023-09-10,8549.0
INV02404,C008,2023-08-26,2023-09-28,10184.16
INV02405,C009,2023-08-29,2023-09-25,8167.26
INV02406,C010,2023-09-13,2023-09-30,8877.62
INV02407,C012,2023-08-04,2023-09-02,10575.53
INV02408,C013,2023-08-26,2023-10-08,965.6
INV02409,C013,2023-09-10,2023-10-12,1448.4
INV02410,C015,2023-09-20,2023-10-16,1715.03
INV02411,C015,2023-09-26,2023-10-20,2572.55
INV02412,C017,2023-09-16,2023-10-04,13768.87
INV02413,C019,2023-09-08,2023-09-27,7945.76
INV02414,C021,2023-08-06,2023-09-04,5743.27
INV02415,C022,2023-08-03,2023-09-11,9995.46
INV02416,C024,2023-08-13,2023-09-19,6732.53
INV02417,C027,2023-09-30,2023-10-13,4911.0
INV02418,C031,2023-09-13,2023-09-23,1489.13
INV02419,C032,2023-09-07,2023-09-19,909.79
INV02420,C033,2023-09-28,2023-10-14,12497.29
INV02421,C035,2023-08-16,2023-09-09,3252.52
INV02422,C039,2023-08-17,2023-09-18,908.22
INV02423,C039,2023-08-08,2023-09-18,908.22
INV02424,C040,2023-08-07,2023-09-20,752.78
INV02425,C040,2023-09-04,2023-09-24,1129.17
INV02426,C041,2023-08-29,2023-10-08,4265.9
INV02427,C042,2023-08-29,2023-10-02,7240.53
INV02428,C042,2023-08-21,2023-10-02,7240.53
INV02429,C043,2023-08-23,2023-09-24,846.64
INV02430,C043,2023-08-24,2023-09-28,1269.96
INV02431,C044,2023-08-26,2023-09-18,8245.35
INV02432,C045,2023-08-25,2023-09-19,8933.32
INV02433,C047,2023-08-30,2023-10-08,5908.03
INV02434,C048,2023-08-22,2023-09-04,2273.11
INV02435,C048,2023-08-13,2023-09-08,3409.67
INV02436,C056,2023-08-25,2023-10-05,4366.4
INV02437,C058,2023-08-24,2023-09-19,3491.47
INV02438,C061,2023-08-30,2023-09-25,2522.6
INV02439,C062,2023-08-26,2023-10-01,8415.0
INV02440,C064,2023-08-27,2023-09-21,6896.98
INV02441,C066,2023-07-26,2023-09-02,11945.63
INV02442,C068,2023-09-03,2023-09-30,14506.0
INV02443,C070,2023-09-05,2023-10-07,10822.07
INV02444,C079,2023-08-04,2023-09-04,14173.5
INV02445,C080,2023-08-23,2023-09-26,3035.36
INV02446,C084,2023-08-29,2023-10-01,8043.13
INV02447,C090,2023-09-02,2023-09-19,3972.08
INV02448,C090,2023-08-15,2023-09-23,5958.12
INV02449,C001,2023-09-28,2023-11-04,10477.22
INV02450,C002,2023-08-25,2023-10-02,10785.26
INV02451,C002,2023-08-25,2023-10-02,10785.26
INV02452,C003,2023-10-18,2023-10-29,1720.83
INV02453,C004,2023-09-24,2023-11-01,4096.43
INV02454,C005,2023-10-13,2023-11-04,2728.8
INV02455,C006,2023-10-04,2023-11-15,803.89
INV02456,C007,2023-09-22,2023-10-23,8550.09
INV02457,C008,2023-10-03,2023-10-26,4060.82
INV02458,C008,2023-10-21,2023-10-30,6091.23
INV02459,C009,2023-09-29,2023-10-14,8619.03
INV02460,C010,2023-09-11,2023-10-22,3596.08
INV02461,C010,2023-09-15,2023-10-26,5394.13
INV02462,C011,2023-10-21,2023-11-01,9676.82
INV02463,C014,2023-09-11,2023-10-25,8738.0
INV02464,C016,2023-10-16,2023-11-08,8781.35
INV02465,C017,2023-10-11,2023-11-05,12103.88
INV02466,C019,2023-08-30,2023-10-11,2655.81
INV02467,C019,2023-10-06,2023-10-15,3983.71
INV02468,C025,2023-08-28,2023-10-07,3732.27
INV02469,C025,2023-08-27,2023-10-11,5598.4
INV02470,C026,2023-10-17,2023-10-28,5135.67
INV02471,C027,2023-10-24,2023-11-12,3721.93
INV02472,C028,2023-10-06,2023-11-02,11494.27
INV02473,C029,2023-09-04,2023-10-09,6242.24
INV02474,C030,2023-10-12,2023-11-14,10694.69
INV02475,C031,2023-09-22,2023-10-29,1512.09
INV02476,C035,2023-10-09,2023-10-28,3807.03
INV02477,C036,2023-09-29,2023-11-08,9246.08
INV02478,C037,2023-10-06,2023-11-06,2473.64
INV02479,C038,2023-10-09,2023-11-13,6936.47
INV02480,C039,2023-10-23,2023-11-01,1456.07
INV02481,C042,2023-10-03,2023-11-09,9421.72
INV02482,C044,2023-09-20,2023-10-21,8410.19
INV02483,C045,2023-09-26,2023-10-27,11619.96
INV02484,C049,2023-09-17,2023-11-01,5665.44
INV02485,C050,2023-10-14,2023-10-30,10217.09
INV02486,C052,2023-10-12,2023-10-19,5020.15
INV02487,C054,2023-09-13,2023-10-21,3132.38
INV02488,C059,2023-10-22,2023-10-31,15558.31
INV02489,C067,2023-10-12,2023-11-06,3245.06
INV02490,C071,2023-09-26,2023-10-21,2245.44
INV02491,C075,2023-10-11,2023-10-21,10828.86
INV02492,C091,2023-10-02,2023-11-09,814.24
INV02493,C093,2023-09-23,2023-10-17,5328.5
INV02494,C100,2023-09-25,2023-10-25,4263.92
INV02495,C002,2023-10-26,2023-11-21,10652.21
INV02496,C003,2023-11-20,2023-12-12,1590.08
INV02497,C004,2023-10-16,2023-11-15,4088.16
INV02498,C005,2023-10-26,2023-11-21,1062.76
INV02499,C005,2023-11-14,2023-11-25,1594.13
INV02500,C006,2023-10-26,2023-11-16,755.47
INV02501,C007,2023-11-02,2023-12-02,3419.58
INV02502,C007,2023-11-29,2023-12-06,5129.38
INV02503,C010,2023-11-02,2023-12-11,8445.11
INV02504,C011,2023-10-31,2023-11-08,3713.46
INV02505,C011,2023-10-06,2023-11-12,5570.19
INV02506,C012,2023-10-28,2023-12-01,4489.1
INV02507,C012,2023-11-14,2023-12-05,6733.66
INV02508,C013,2023-11-29,2023-12-09,2456.23
INV02509,C014,2023-10-29,2023-12-08,10633.34
INV02510,C015,2023-11-16,2023-12-01,5147.54
INV02511,C017,2023-11-27,2023-12-07,13048.95
INV02512,C018,2023-11-02,2023-11-11,2646.87
INV02513,C018,2023-11-02,2023-11-15,3970.31
INV02514,C018,2023-10-28,2023-11-11,6617.18
INV02515,C020,2023-11-12,2023-11-20,2174.69
INV02516,C021,2023-11-19,2023-12-01,1888.91
INV02517,C023,2023-10-26,2023-12-07,13131.91
INV02518,C027,2023-10-31,2023-12-11,2691.01
INV02519,C030,2023-11-27,2023-12-13,14215.27
INV02520,C031,2023-10-25,2023-11-17,1209.44
INV02521,C033,2023-11-05,2023-12-07,9518.51
INV02522,C034,2023-11-04,2023-11-22,1477.5
INV02523,C035,2023-11-01,2023-12-15,4433.33
INV02524,C036,2023-11-19,2023-12-10,6886.54
INV02525,C037,2023-10-24,2023-11-05,2782.14
INV02526,C040,2023-11-08,2023-11-20,1481.78
INV02527,C041,2023-10-18,2023-11-23,3966.54
INV02528,C043,2023-09-29,2023-11-12,2671.61
INV02529,C045,2023-11-09,2023-11-16,12170.97
INV02530,C047,2023-11-20,2023-12-02,4415.67
INV02531,C049,2023-09-21,2023-11-03,3161.16
INV02532,C050,2023-10-20,2023-11-23,7838.57
INV02533,C053,2023-09-30,2023-11-13,769.75
INV02534,C054,2023-11-16,2023-12-01,3827.55
INV02535,C055,2023-11-18,2023-12-14,335.6
INV02536,C055,2023-12-05,2023-12-18,503.39
INV02537,C061,2023-11-14,2023-12-02,4722.17
INV02538,C062,2023-09-29,2023-11-07,8574.57
INV02539,C063,2023-09-24,2023-11-05,2929.08
INV02540,C064,2023-09-27,2023-11-08,3001.29
INV02541,C065,2023-11-09,2023-12-08,602.25
INV02542,C068,2023-10-07,2023-11-10,13040.77
INV02543,C071,2023-10-11,2023-11-16,3711.91
INV02544,C071,2023-10-28,2023-11-20,5567.86
INV02545,C078,2023-10-27,2023-11-22,2635.43
INV02546,C079,2023-10-01,2023-11-08,2929.31
INV02547,C082,2023-11-11,2023-12-08,6918.32
INV02548,C082,2023-11-17,2023-12-12,10377.49
INV02549,C084,2023-10-26,2023-11-22,13036.49
INV02550,C085,2023-10-13,2023-11-10,2564.8
INV02551,C085,2023-10-01,2023-11-14,3847.2
INV02552,C087,2023-10-25,2023-11-18,6248.95
INV02553,C092,2023-12-04,2023-12-14,1874.9
INV02554,C092,2023-11-13,2023-12-18,2812.35
INV02555,C001,2023-12-25,2024-01-06,10812.21
INV02556,C003,2023-12-20,2024-01-03,1710.82
INV02557,C005,2023-12-17,2023-12-27,2916.69
INV02558,C006,2023-12-02,2024-01-10,823.27
INV02559,C007,2023-11-11,2023-12-24,8120.65
INV02560,C010,2023-11-09,2023-12-17,9076.74
INV02561,C011,2023-12-12,2023-12-26,8471.32
INV02562,C012,2023-11-30,2023-12-25,9938.91
INV02563,C014,2023-12-15,2023-12-27,9275.05
INV02564,C015,2023-12-06,2024-01-04,3897.8
INV02565,C017,2023-12-11,2024-01-05,11181.55
INV02566,C018,2023-12-15,2024-01-01,8205.48
INV02567,C019,2023-11-17,2023-12-04,9373.74
INV02568,C021,2023-11-30,2023-12-08,5372.77
INV02569,C024,2024-01-02,2024-01-12,6983.55
INV02570,C026,2023-12-10,2023-12-28,3837.65
INV02571,C028,2023-12-14,2023-12-30,3208.95
INV02572,C028,2023-12-05,2024-01-03,4813.42
INV02573,C029,2023-12-03,2023-12-11,9246.14
INV02574,C034,2023-11-09,2023-12-23,1831.36
INV02575,C035,2023-11-28,2023-12-21,2971.72
INV02576,C036,2023-11-15,2023-12-24,9091.53
INV02577,C040,2023-11-10,2023-12-05,946.03
INV02578,C040,2023-10-27,2023-12-09,1419.04
INV02579,C041,2023-12-24,2024-01-06,1376.14
INV02580,C041,2023-12-08,2024-01-10,2064.21
INV02581,C042,2023-11-15,2023-12-17,6552.32
INV02582,C043,2023-11-20,2023-12-14,1830.93
INV02583,C044,2023-11-24,2024-01-06,8700.54
INV02584,C045,2023-10-31,2023-12-13,5448.63
INV02585,C046,2023-12-07,2024-01-02,5490.3
INV02586,C050,2023-11-14,2023-12-21,12557.24
INV02587,C053,2023-12-05,2024-01-06,1209.58
INV02588,C054,2023-11-23,2023-12-03,5043.16
INV02589,C060,2023-11-24,2023-12-26,2941.67
INV02590,C069,2023-11-14,2023-12-09,1665.41
INV02591,C071,2023-11-29,2023-12-28,12359.53
INV02592,C072,2023-11-26,2024-01-04,2471.61
INV02593,C076,2023-11-26,2023-12-10,1944.21
