date,client_id,amount,type,category
2023-08-21,C086,9698.59,income,Service
2023-09-07,C089,8390.61,income,Service
2023-09-08,C092,6937.25,income,Service
2023-08-21,C093,9453.34,income,Service
2023-08-09,C097,4545.7,income,Service
2023-09-01,SELF,1200.0,expense,Rent
2023-09-02,SELF,2127.0,expense,UNKNOWN_ERROR
2023-09-04,SELF,8525.0,expense,Taxes
2023-09-03,C001,4484.48,income,Partial
2023-09-07,C001,6726.72,income,Partial
2023-09-07,C002,10535.59,income,Service
2023-09-16,C005,2743.04,income,Service
2023-10-07,C006,311.42,income,Partial
2023-10-11,C006,467.13,income,UNKNOWN_ERROR
2023-09-10,C007,8549.0,income,Service
2023-09-28,C008,10184.16,income,Service
2023-09-25,C009,8167.26,income,UNKNOWN_ERROR
2023-09-30,C010,8877.62,income,Service
2023-09-02,C012,10575.53,income,Service
2023-10-08,C013,965.6,income,Partial
2023-10-12,C013,1448.4,income,UNKNOWN_ERROR
2023-10-16,C015,1715.03,income,Partial
2023-10-20,C015,2572.55,income,Partial
2023-10-04,C017,13768.87,income,Service
2023-10-05,,6048.14,income,Service
2023-09-27,C019,7945.76,income,Service
2023-09-04,C021,5743.27,income,Service
2023-09-11,C022,9995.46,income,Service
2023-09-19,C024,6732.53,income,UNKNOWN_ERROR
2023-10-13,C027,4911.0,income,Service
2023-10-08,,11400.07,income,Service
2023-09-23,C031,1489.13,income,UNKNOWN_ERROR
2023-09-19,C032,909.79,income,Service
2023-10-14,C033,12497.29,income,Service
2023-09-09,C035,3252.52,income,Service
2023-09-18,C039,908.22,income,Service
2023-09-18,C039,908.22,income,Service
2023-09-20,C040,752.78,income,Partial
2023-09-24,C040,1129.17,income,Partial
2023-10-08,C041,4265.9,income,Service
2023-10-02,C042,7240.53,income,UNKNOWN_ERROR
2023-10-02,C042,7240.53,income,Service
2023-09-24,C043,846.64,income,Partial
2023-09-28,C043,1269.96,income,Partial
2023-09-18,C044,8245.35,income,Service
2023-09-19,C045,8933.32,income,Service
2023-10-08,C047,5908.03,income,Service
2023-09-04,C048,2273.11,income,Partial
2023-09-08,C048,3409.67,income,Partial
2023-09-23,,4914.44,income,UNKNOWN_ERROR
2023-10-05,C056,4366.4,income,UNKNOWN_ERROR
2023-09-19,C058,3491.47,income,Service
2023-09-25,C061,2522.6,income,Service
2023-10-01,C062,8415.0,income,Service
2023-09-21,C064,6896.98,income,Service
2023-09-02,C066,11945.63,income,Service
2023-09-30,C068,14506.0,income,Service
2023-10-07,C070,10822.07,income,Service
2023-09-04,C079,14173.5,income,Service
2023-09-26,C080,3035.36,income,Service
2023-10-01,C084,8043.13,income,Partial
2023-10-05,,12064.69,income,Partial
2023-09-19,C090,3972.08,income,Partial
2023-09-23,C090,5958.12,income,Partial
2023-10-01,SELF,1200.0,expense,UNKNOWN_ERROR
2023-10-14,SELF,3998.0,expense,Operations
2023-11-04,C001,10477.22,income,Service
2023-10-02,C002,10785.26,income,Service
2023-10-02,C002,10785.26,income,Service
2023-10-29,C003,1720.83,income,Service
2023-11-01,C004,4096.43,income,Service
2023-11-04,C005,2728.8,income,Service
2023-11-15,C006,803.89,income,Service
2023-10-23,C007,8550.09,income,Service
2023-10-26,C008,4060.82,income,Partial
2023-10-30,C008,6091.23,income,Partial
2023-10-14,C009,8619.03,income,Service
2023-10-22,C010,3596.08,income,Partial
2023-10-26,C010,5394.13,income,Partial
2023-11-01,C011,9676.82,income,Service
2023-10-25,C014,8738.0,income,Service
2023-11-08,C016,8781.35,income,Service
2023-11-05,C017,12103.88,income,Service
2023-10-11,C019,2655.81,income,Partial
2023-10-15,C019,3983.71,income,Partial
2023-10-07,C025,3732.27,income,Partial
2023-10-11,C025,5598.4,income,Partial
2023-10-28,C026,5135.67,income,Service
2023-11-12,C027,3721.93,income,Service
2023-11-02,C028,11494.27,income,Service
2023-10-09,C029,6242.24,income,Service
2023-11-14,C030,10694.69,income,Service
2023-10-25,,1008.06,income,Partial
2023-10-29,C031,1512.09,income,UNKNOWN_ERROR
2023-10-28,C035,3807.03,income,Service
2023-11-08,C036,9246.08,income,Service
2023-11-06,C037,2473.64,income,Service
2023-11-13,C038,6936.47,income,Service
2023-11-01,C039,1456.07,income,Service
2023-11-09,C042,9421.72,income,Service
2023-10-21,C044,8410.19,income,UNKNOWN_ERROR
2023-10-27,C045,11619.96,income,Service
2023-11-01,C049,5665.44,income,Service
2023-10-30,C050,10217.09,income,Service
2023-10-19,C052,5020.15,income,Service
2023-10-21,C054,3132.38,income,Service
2023-10-31,C059,15558.31,income,Service
2023-11-06,C067,3245.06,income,Service
2023-10-21,C071,2245.44,income,Service
2023-10-21,C075,10828.86,income,Service
2023-11-09,C091,814.24,income,Service
2023-10-17,C093,5328.5,income,UNKNOWN_ERROR
2023-10-25,C100,4263.92,income,Service
2023-11-01,SELF,1200.0,expense,Rent
2023-11-06,SELF,1072.0,expense,Operations
2023-11-08,,10739.88,income,Service
2023-11-21,C002,10652.21,income,Service
2023-12-12,C003,1590.08,income,Service
2023-11-15,C004,4088.16,income,Service
2023-11-21,C005,1062.76,income,UNKNOWN_ERROR
2023-11-25,C005,1594.13,income,Partial
2023-11-16,C006,755.47,income,Service
2023-12-02,C007,3419.58,income,Partial
2023-12-06,C007,5129.38,income,Partial
2023-12-11,C010,8445.11,income,Service
2023-11-08,C011,3713.46,income,Partial
2023-11-12,C011,5570.19,income,Partial
2023-12-01,C012,4489.1,income,Partial
2023-12-05,C012,6733.66,income,Partial
2023-12-09,C013,2456.23,income,Service
2023-12-08,C014,10633.34,income,Service
2023-12-01,C015,5147.54,income,Service
2023-12-07,C017,13048.95,income,Service
2023-11-11,C018,2646.87,income,Partial
2023-11-15,C018,3970.31,income,Partial
2023-11-11,C018,6617.18,income,Service
2023-11-20,C020,2174.69,income,Service
2023-11-27,,1259.27,income,Partial
2023-12-01,C021,1888.91,income,Partial
2023-12-07,C023,13131.91,income,Service
2023-12-11,C027,2691.01,income,Service
2023-12-13,C030,14215.27,income,Service
2023-11-17,C031,1209.44,income,Service
2023-12-07,C033,9518.51,income,Service
2023-11-22,C034,1477.5,income,UNKNOWN_ERROR
2023-12-15,C035,4433.33,income,Service
2023-12-10,C036,6886.54,income,Service
2023-11-05,C037,2782.14,income,Service
2023-11-10,,4926.23,income,Service
2023-11-20,C040,1481.78,income,Service
2023-11-23,C041,3966.54,income,Service
2023-11-12,C043,2671.61,income,Service
2023-11-16,,12170.97,income,UNKNOWN_ERROR
2023-11-16,C045,12170.97,income,Service
2023-12-02,C047,4415.67,income,Service
2023-11-03,C049,3161.16,income,Service
2023-11-23,C050,7838.57,income,Service
2023-11-13,C053,769.75,income,Service
2023-12-01,C054,3827.55,income,Service
2023-12-14,C055,335.6,income,Partial
2023-12-18,C055,503.39,income,Partial
2023-12-02,C061,4722.17,income,Service
2023-11-07,C062,8574.57,income,Service
2023-11-05,C063,2929.08,income,Service
2023-11-08,C064,3001.29,income,Service
2023-12-08,C065,602.25,income,Service
2023-11-10,C068,13040.77,income,Service
2023-11-16,C071,3711.91,income,Partial
2023-11-20,C071,5567.86,income,Partial
2023-11-22,C078,2635.43,income,Service
2023-11-08,C079,2929.31,income,Service
2023-12-08,C082,6918.32,income,Partial
2023-12-12,C082,10377.49,income,Partial
2023-11-22,C084,13036.49,income,Service
2023-11-10,C085,2564.8,income,Partial
2023-11-14,C085,3847.2,income,Partial
2023-11-18,C087,6248.95,income,Service
2023-12-14,C092,1874.9,income,Partial
2023-12-18,C092,2812.35,income,Partial
2023-12-01,SELF,1200.0,expense,Rent
2023-12-06,SELF,3771.0,expense,Operations
2024-01-06,C001,10812.21,income,Service
2023-12-30,,10845.96,income,Service
2024-01-03,C003,1710.82,income,Service
2023-12-27,C005,2916.69,income,Service
2024-01-10,C006,823.27,income,Service
2023-12-24,C007,8120.65,income,Service
2023-12-17,C010,9076.74,income,Service
2023-12-26,C011,8471.32,income,Service
2023-12-25,C012,9938.91,income,Service
2023-12-27,C014,9275.05,income,Service
2024-01-04,C015,3897.8,income,Service
2024-01-05,C017,11181.55,income,Service
2024-01-01,C018,8205.48,income,Service
2023-12-04,C019,9373.74,income,Service
2023-12-08,C021,5372.77,income,Service
2024-01-12,C024,6983.55,income,Service
2023-12-28,C026,3837.65,income,Service
2023-12-30,C028,3208.95,income,Partial
2024-01-03,C028,4813.42,income,Partial
2023-12-11,C029,9246.14,income,Service
2023-12-23,C034,1831.36,income,UNKNOWN_ERROR
2023-12-21,C035,2971.72,income,Service
2023-12-24,C036,9091.53,income,Service
2023-12-05,C040,946.03,income,Partial
2023-12-09,C040,1419.04,income,UNKNOWN_ERROR
2024-01-06,C041,1376.14,income,Partial
2024-01-10,C041,2064.21,income,Partial
2023-12-17,C042,6552.32,income,UNKNOWN_ERROR
2023-12-14,C043,1830.93,income,Service
2024-01-06,C044,8700.54,income,UNKNOWN_ERROR
2023-12-13,C045,5448.63,income,Service
2024-01-02,C046,5490.3,income,Service
2023-12-21,C050,12557.24,income,UNKNOWN_ERROR
2024-01-06,C053,1209.58,income,UNKNOWN_ERROR
2023-12-03,C054,5043.16,income,Service
2023-12-26,C060,2941.67,income,Service
2023-12-09,C069,1665.41,income,Service
2023-12-28,C071,12359.53,income,Service
2024-01-04,C072,2471.61,income,Service
2023-12-10,C076,1944.21,income,Partial
2023-12-14,C076,2916.31,income,Partial
2024-01-09,C078,3421.35,income,Service
2023-12-17,C079,11274.2,income,Service
2023-12-27,C080,4935.31,income,Service
2023-12-12,C085,3991.79,income,Service
2023-12-24,C089,7886.67,income,UNKNOWN_ERROR
2023-12-31,C093,7659.55,income,Service
2024-01-02,C098,14304.78,income,Service
2023-12-25,C100,2704.24,income,Service
2024-01-01,SELF,1200.0,expense,UNKNOWN_ERROR
2024-01-06,SELF,3120.0,expense,Operations
2024-01-05,SELF,9600.0,expense,Hardware
2024-02-08,C001,10539.99,income,Service
2024-01-24,C002,11195.64,income,Service
2024-01-08,C003,1707.73,income,Service
2024-02-05,C004,4098.96,income,Service
2024-01-08,C005,2816.36,income,Service
2024-01-05,C006,832.08,income,Service
2024-02-10,C007,8668.25,income,Service
2024-01-16,C008,3947.71,income,Partial
2024-01-20,C008,5921.57,income,Partial
2024-01-20,C011,3032.53,income,Partial
2024-01-24,C011,4548.8,income,Partial
2024-02-09,C013,2620.16,income,Service
2024-01-27,C015,7683.52,income,Service
2024-01-05,C018,5863.86,income,Service
2024-01-17,C020,3641.96,income,Service
2024-01-09,C021,3911.51,income,Service
2024-01-29,C022,6919.71,income,Service
2024-02-10,,7805.69,income,Service
2024-01-03,C026,6859.14,income,Service
2024-01-12,C027,5075.84,income,Service
2024-01-18,C028,12320.11,income,Service
2024-02-14,C029,6870.01,income,Service
2024-01-24,C030,7476.09,income,Service
2024-02-07,C031,2144.89,income,Service
2024-01-29,C032,580.07,income,UNKNOWN_ERROR
2024-02-02,C032,870.11,income,Partial
2024-01-03,,1848.92,income,Service
2024-02-10,C035,4722.52,income,Service
2024-01-07,C038,6012.11,income,Service
2024-01-26,C039,652.15,income,Partial
2024-01-30,C039,978.23,income,UNKNOWN_ERROR
2024-02-10,C040,1381.8,income,Service
2024-01-05,C041,5226.7,income,Service
2024-02-05,C042,12454.86,income,Service
2024-01-07,C045,9255.51,income,UNKNOWN_ERROR
2024-01-23,C047,3002.06,income,Partial
2024-01-27,C047,4503.08,income,Partial
2024-01-18,C049,4914.65,income,Service
2024-01-05,C051,3966.42,income,Service
2024-01-06,C070,3152.11,income,Partial
2024-01-10,C070,4728.16,income,Partial
2024-01-27,C072,1396.98,income,Service
2024-01-18,C078,1089.98,income,Partial
2024-01-22,C078,1634.98,income,Partial
2024-02-02,C082,3779.56,income,Service
2024-01-23,C093,9764.82,income,Service
2024-01-07,C097,3865.52,income,Service
2024-01-31,C099,5467.65,income,UNKNOWN_ERROR
2024-02-04,C099,8201.48,income,Partial
2024-02-01,SELF,1200.0,expense,Rent
2024-02-12,SELF,1960.0,expense,Operations
2024-03-08,C001,10529.81,income,UNKNOWN_ERROR
2024-03-12,C002,11148.48,income,Service
2024-03-07,C003,1735.56,income,Service
2024-03-03,C004,4070.94,income,Service
2024-03-07,C005,1143.45,income,Partial
2024-03-11,C005,1715.17,income,Partial
2024-02-08,C006,764.59,income,Service
2024-02-07,C007,8835.53,income,Service
2024-03-11,C008,10795.01,income,Service
2024-03-10,C009,3530.76,income,Partial
2024-03-14,C009,5296.14,income,Partial
2024-02-27,C012,2817.0,income,Partial
2024-03-02,C012,4225.51,income,Partial
2024-02-26,C013,1496.8,income,Service
2024-03-13,,8386.92,income,Service
2024-02-17,C015,8016.69,income,Service
2024-02-24,C016,6117.54,income,Service
2024-02-24,C017,7226.28,income,UNKNOWN_ERROR
2024-03-02,C018,3245.85,income,Partial
2024-03-06,C018,4868.77,income,UNKNOWN_ERROR
2024-02-07,C019,8862.81,income,UNKNOWN_ERROR
2024-02-27,C020,4708.68,income,Service
2024-02-27,C021,3138.91,income,Service
2024-02-11,C022,5731.31,income,UNKNOWN_ERROR
2024-02-16,C027,2827.84,income,Service
2024-02-10,C031,703.91,income,Partial
2024-02-14,C031,1055.86,income,Partial
2024-02-10,C033,6791.65,income,Service
2024-02-03,C035,946.03,income,Partial
2024-02-07,C035,1419.05,income,Partial
2024-03-16,C037,2622.46,income,Service
2024-02-11,C038,6734.42,income,Service
2024-02-06,C039,1762.95,income,Service
2024-02-10,C040,1625.09,income,Service
2024-02-08,C042,11799.9,income,Service
2024-02-14,C045,11264.03,income,Service
2024-02-15,C047,7252.94,income,UNKNOWN_ERROR
2024-02-18,C048,5757.92,income,UNKNOWN_ERROR
2024-02-04,C049,4928.89,income,Service
2024-03-13,C051,15195.3,income,Service
2024-02-29,C056,4770.24,income,UNKNOWN_ERROR
2024-03-09,C061,4497.77,income,Service
2024-02-10,C062,4617.2,income,Service
2024-02-18,C063,1417.2,income,Partial
2024-02-22,C063,2125.79,income,Partial
2024-03-12,C069,4408.82,income,Service
2024-02-14,C070,3592.54,income,Service
2024-02-25,C074,9350.83,income,Service
2024-03-17,C083,6143.34,income,UNKNOWN_ERROR
2024-03-15,C084,6003.15,income,Service
2024-02-23,C086,10420.26,income,Service
2024-02-21,C090,5063.38,income,Service
2024-03-13,C092,6046.84,income,Service
2024-03-01,SELF,1200.0,expense,Rent
2024-03-10,SELF,2956.0,expense,Operations
2024-03-30,C001,11037.56,income,Service
2024-03-12,C002,11285.68,income,Service
2024-03-15,C003,1620.61,income,Service
2024-03-09,C004,3790.67,income,Service
2024-04-11,C005,1099.41,income,Partial
2024-04-15,C005,1649.11,income,Partial
2024-03-19,C006,754.62,income,Service
2024-03-16,C007,8845.13,income,Service
2024-03-22,C008,10740.2,income,Service
2024-03-04,C009,8108.64,income,Service
2024-03-08,C010,3327.92,income,Partial
2024-03-12,C010,4991.87,income,Partial
2024-04-06,C011,9830.81,income,Service
2024-03-12,C013,1185.15,income,UNKNOWN_ERROR
2024-03-29,C014,9345.32,income,Service
2024-04-11,C015,6497.01,income,Service
2024-03-18,C016,7882.67,income,Service
2024-03-20,C020,4327.66,income,Service
2024-04-07,C021,4317.55,income,Service
2024-03-13,C022,8268.2,income,Service
2024-03-14,C023,10888.65,income,Service
2024-04-14,C024,1603.64,income,UNKNOWN_ERROR
2024-04-18,C024,2405.45,income,Partial
2024-03-12,C026,6056.91,income,UNKNOWN_ERROR
2024-03-19,C028,4712.62,income,Partial
2024-03-23,C028,7068.93,income,Partial
2024-03-18,C030,7683.21,income,Service
2024-03-07,C031,1927.42,income,Service
2024-03-22,,1542.89,income,Service
2024-04-12,C033,10278.69,income,Service
2024-03-27,C034,1294.75,income,Service
2024-03-21,C036,7181.22,income,Service
2024-03-07,C037,2457.88,income,Service
2024-03-11,C039,1036.41,income,Service
2024-03-11,C039,1036.41,income,Service
2024-04-04,C041,2470.98,income,Service
2024-04-09,C043,1963.8,income,Service
2024-04-14,C047,6052.74,income,Service
2024-03-18,C049,3131.33,income,Service
2024-03-25,C050,9773.05,income,Service
2024-03-03,C053,533.95,income,Partial
2024-03-07,C053,800.92,income,Partial
2024-04-12,C060,1590.07,income,Partial
2024-04-16,C060,2385.1,income,Partial
2024-03-17,C065,2581.46,income,Service
2024-04-05,C067,4723.78,income,Service
2024-04-03,C071,7332.28,income,Service
2024-04-03,C071,7332.28,income,Service
2024-03-10,C073,11901.5,income,Service
2024-03-04,C081,5020.73,income,UNKNOWN_ERROR
2024-03-08,C081,7531.09,income,Partial
2024-04-10,C091,323.66,income,Partial
2024-04-14,C091,485.5,income,Partial
2024-03-15,C093,1375.24,income,Service
2024-04-01,SELF,1200.0,expense,Rent
2024-04-09,SELF,2884.0,expense,Operations
2024-04-13,SELF,5522.0,expense,Hardware
2024-05-16,,10687.23,income,Service
2024-05-10,C002,11364.87,income,Service
2024-05-03,C003,1599.43,income,Service
2024-04-07,C004,3959.04,income,Service
2024-05-03,C005,2731.83,income,Service
2024-04-20,C006,329.73,income,Partial
2024-04-24,C006,494.59,income,Partial
2024-04-27,C007,8818.62,income,Service
2024-04-05,C008,4269.59,income,UNKNOWN_ERROR
2024-04-09,C008,6404.39,income,Partial
2024-05-04,C009,8134.14,income,Service
2024-04-04,,8612.46,income,Service
2024-04-08,C016,2422.51,income,Partial
2024-04-12,C016,3633.76,income,Partial
2024-05-07,C017,12004.1,income,Service
2024-04-13,C019,7580.67,income,Service
2024-05-10,C023,11375.24,income,Service
2024-04-28,C027,4637.13,income,Service
2024-04-04,C028,7908.99,income,Service
2024-04-30,C030,12466.52,income,Service
2024-04-12,C032,920.03,income,Service
2024-05-16,C035,4826.94,income,UNKNOWN_ERROR
2024-05-02,C036,11431.74,income,Service
2024-05-05,C038,7980.25,income,Service
2024-04-04,C039,333.63,income,Partial
2024-04-08,C039,500.44,income,UNKNOWN_ERROR
2024-04-07,C040,1210.5,income,Service
2024-04-09,C043,1427.21,income,Service
2024-05-03,C045,6204.36,income,UNKNOWN_ERROR
2024-04-15,C046,7538.64,income,Service
2024-04-06,C047,6880.02,income,Service
2024-04-15,C048,9106.36,income,Service
2024-05-04,C049,3574.0,income,UNKNOWN_ERROR
2024-04-28,C050,10132.16,income,Service
2024-04-05,C061,8027.45,income,Service
2024-04-04,C065,2774.96,income,Service
2024-05-08,C070,7038.21,income,Partial
2024-05-12,C070,10557.32,income,Partial
2024-05-14,C074,11744.97,income,Service
2024-05-08,C075,12109.64,income,Service
2024-04-17,C076,13948.37,income,Service
2024-04-26,C078,1396.15,income,Service
2024-04-22,C081,13076.68,income,Service
2024-04-22,C082,12708.56,income,Service
2024-04-13,C084,2232.21,income,Partial
2024-04-17,,3348.31,income,Partial
2024-04-07,C088,875.98,income,Service
2024-05-07,C094,13669.57,income,Service
2024-05-03,C099,11505.4,income,Service
2024-04-07,C100,853.64,income,Service
2024-05-01,SELF,1200.0,expense,UNKNOWN_ERROR
2024-05-09,SELF,3828.0,expense,Operations
2024-05-16,SELF,6056.0,expense,UNKNOWN_ERROR
2024-05-10,SELF,2326.0,expense,Taxes
2024-05-21,C001,10677.26,income,Service
2024-06-04,C003,1619.84,income,Service
2024-05-27,C004,1591.23,income,Partial
2024-05-31,C004,2386.85,income,Partial
2024-06-14,C005,2717.89,income,Service
2024-05-14,C006,771.02,income,Service
2024-05-17,C007,8524.56,income,Service
2024-06-10,C008,3974.2,income,Partial
2024-06-14,C008,5961.3,income,Partial
2024-06-08,C009,8513.14,income,Service
2024-05-30,C010,8936.47,income,Service
2024-05-10,C012,10581.97,income,Service
2024-05-27,C013,1978.65,income,Service
2024-06-08,C017,8376.15,income,Service
2024-06-12,C019,7457.01,income,Service
2024-05-15,C022,7604.16,income,Service
2024-05-04,C023,11919.68,income,Service
2024-05-25,C024,2904.7,income,Partial
2024-05-29,C024,4357.05,income,Partial
2024-06-03,C028,2849.62,income,Partial
2024-06-07,,4274.44,income,Partial
2024-05-09,C030,12918.89,income,Service
2024-06-10,C031,1826.81,income,Service
2024-05-09,C032,1215.24,income,Service
2024-05-20,C035,3356.52,income,Service
2024-05-15,C036,10108.31,income,Service
2024-05-26,C037,2211.59,income,Service
2024-06-10,C039,1143.29,income,Service
2024-05-08,C040,2169.25,income,Service
2024-05-19,C041,1923.73,income,Partial
2024-05-23,C041,2885.6,income,Partial
2024-06-02,C042,4178.41,income,Partial
2024-06-06,C042,6267.62,income,Partial
2024-05-15,C043,781.45,income,Partial
2024-05-19,C043,1172.17,income,Partial
2024-05-20,C044,4869.82,income,Partial
2024-05-24,C044,7304.74,income,Partial
2024-05-28,C045,7449.66,income,Service
2024-05-24,C046,4804.98,income,Service
2024-06-15,C048,5017.81,income,Partial
2024-06-19,C048,7526.72,income,Partial
2024-05-15,C049,5581.82,income,Service
2024-05-24,C052,4244.38,income,Service
2024-05-28,C055,1268.99,income,Service
2024-06-05,C056,2919.41,income,Service
2024-05-17,C058,14437.13,income,Service
2024-05-29,C062,7859.97,income,Service
2024-05-29,C062,7859.97,income,Service
2024-06-14,C064,5118.4,income,Service
2024-05-30,C067,8379.68,income,UNKNOWN_ERROR
2024-06-01,C068,16350.65,income,Service
2024-05-28,C081,9802.26,income,Service
2024-05-12,C082,4035.59,income,Service
2024-05-22,C086,12738.61,income,UNKNOWN_ERROR
2024-06-05,C090,6853.91,income,Partial
2024-06-09,C090,10280.87,income,Partial
2024-06-05,C091,819.82,income,Service
2024-05-30,C093,3249.75,income,Service
2024-06-01,SELF,1200.0,expense,Rent
2024-06-12,SELF,3755.0,expense,Operations
2024-07-05,C002,4561.59,income,Partial
2024-07-09,C002,6842.38,income,Partial
2024-06-14,C003,1730.29,income,Service
2024-06-23,C004,3904.92,income,Service
2024-06-26,C005,1145.1,income,Partial
2024-06-30,C005,1717.65,income,Partial
2024-06-11,C006,332.22,income,Partial
2024-06-15,C006,498.32,income,Partial
2024-06-23,C007,3425.17,income,Partial
2024-06-27,C007,5137.75,income,Partial
2024-06-04,C008,10478.04,income,Service
2024-06-15,,8219.72,income,UNKNOWN_ERROR
2024-06-23,C010,8588.65,income,Service
2024-06-24,C011,5654.19,income,UNKNOWN_ERROR
2024-07-03,C013,847.79,income,Partial
2024-07-07,C013,1271.69,income,Partial
2024-06-25,C014,12896.67,income,Service
2024-06-29,C015,1850.1,income,Partial
2024-07-03,C015,2775.16,income,Partial
2024-07-10,,10761.85,income,Service
2024-06-03,C020,3604.55,income,Service
2024-07-04,C022,5457.37,income,Service
2024-06-19,C023,7929.02,income,UNKNOWN_ERROR
2024-06-24,C027,4696.23,income,Service
2024-06-23,C029,12495.42,income,UNKNOWN_ERROR
2024-07-04,C030,4494.6,income,Partial
2024-07-08,C030,6741.9,income,Partial
2024-06-15,C031,2387.61,income,Service
2024-06-22,C033,8250.1,income,Service
2024-06-20,C039,1047.07,income,Service
2024-06-14,,4414.04,income,Partial
2024-06-18,C042,6621.06,income,Partial
2024-07-07,C043,1273.83,income,Service
2024-06-12,C046,2322.9,income,UNKNOWN_ERROR
2024-06-16,C046,3484.34,income,Partial
2024-07-13,C047,8934.28,income,Service
2024-07-08,C049,1144.69,income,Partial
2024-07-12,C049,1717.04,income,Partial
2024-06-19,C055,1856.03,income,Service
2024-07-09,C065,478.21,income,Partial
2024-07-13,C065,717.32,income,Partial
2024-07-04,C067,10852.29,income,Service
2024-07-13,C071,5348.75,income,Service
2024-06-02,C073,6310.02,income,Partial
2024-06-06,C073,9465.04,income,Partial
2024-07-11,C074,9043.98,income,Service
2024-06-03,C080,1273.73,income,Partial
2024-06-07,C080,1910.59,income,Partial
2024-07-03,C085,2290.73,income,Service
2024-06-02,C086,1210.09,income,Partial
2024-06-06,C086,1815.14,income,Partial
2024-06-24,C088,916.09,income,Service
2024-07-05,,2535.47,income,Partial
2024-07-09,C089,3803.21,income,Partial
2024-07-12,C095,627.31,income,Partial
2024-07-16,C095,940.96,income,Partial
2024-07-14,C100,1113.63,income,Partial
2024-07-18,C100,1670.45,income,Partial
2024-07-01,,1200.0,expense,Rent
2024-07-08,SELF,3188.0,expense,Operations
2024-07-23,C001,11061.48,income,Service
2024-07-10,C002,11031.86,income,Service
2024-07-06,C003,661.96,income,Partial
2024-07-10,C003,992.94,income,Partial
2024-08-06,C004,4045.22,income,Service
2024-07-17,C005,2779.76,income,Service
2024-07-10,C006,832.29,income,Service
2024-07-11,C007,3253.56,income,Partial
2024-07-15,C007,4880.34,income,Partial
2024-07-19,C008,10354.46,income,Service
2024-07-16,,8811.61,income,Service
2024-07-13,C010,9069.9,income,Service
2024-08-12,C011,11118.83,income,Service
2024-07-14,C012,12119.45,income,Service
2024-08-05,C017,11631.46,income,UNKNOWN_ERROR
2024-08-06,C018,5230.23,income,Service
2024-07-14,C020,4234.14,income,Service
2024-07-22,,5674.96,income,Service
2024-07-29,C023,11678.87,income,Service
2024-08-01,C024,1558.4,income,Partial
2024-08-05,,2337.6,income,Partial
2024-07-04,C026,7219.84,income,Service
2024-07-14,C027,4939.3,income,Service
2024-07-11,C030,15004.16,income,Service
2024-07-12,C031,1845.2,income,Service
2024-08-03,C037,2677.57,income,Service
2024-07-25,C040,922.12,income,UNKNOWN_ERROR
2024-07-29,C040,1383.18,income,Partial
2024-08-07,C041,5089.09,income,Service
2024-08-15,C042,12570.6,income,Service
2024-08-02,C043,2077.9,income,Service
2024-08-06,C045,11019.97,income,UNKNOWN_ERROR
2024-07-04,,6741.99,income,Service
2024-07-04,C046,6741.99,income,Service
2024-07-09,C047,8937.46,income,UNKNOWN_ERROR
2024-07-20,C049,6340.28,income,Service
2024-08-15,C054,1844.85,income,Partial
2024-08-19,C054,2767.27,income,Partial
2024-07-14,C055,1671.41,income,UNKNOWN_ERROR
2024-08-08,C059,5214.89,income,Service
2024-07-21,C060,2329.86,income,Service
2024-07-18,C062,3194.02,income,Service
2024-07-23,C063,604.28,income,Service
2024-07-31,,2470.23,income,Service
2024-07-30,C070,2994.51,income,Service
2024-08-07,C071,12159.93,income,Service
2024-07-23,C072,3844.12,income,Service
2024-07-15,C078,855.59,income,Service
2024-07-10,C079,18960.16,income,Service
2024-08-07,C080,8689.57,income,Service
2024-07-22,C081,11560.55,income,Service
2024-07-29,C084,8161.31,income,Service
2024-07-02,C085,6399.02,income,Service
2024-08-06,,4914.93,income,Service
2024-07-08,C089,14601.7,income,Service
2024-07-21,C095,1378.71,income,Service
2024-07-20,C098,11647.93,income,Service
2024-08-01,SELF,1200.0,expense,UNKNOWN_ERROR
2024-08-03,SELF,1448.0,expense,Operations
2024-08-04,C001,10829.53,income,Service
2024-08-30,C002,11015.0,income,Service
2024-08-23,C003,1688.37,income,Service
2024-08-10,C004,3967.92,income,Service
2024-09-14,C005,2710.03,income,Service
2024-09-06,C006,786.12,income,Service
2024-08-03,C007,8178.64,income,Service
2024-08-22,C008,3983.01,income,Partial
2024-08-26,C008,5974.51,income,Partial
2024-08-07,C009,8809.7,income,Service
2024-08-16,C010,8820.95,income,Service
2024-08-03,C011,2781.71,income,Partial
2024-08-07,C011,4172.56,income,Partial
2024-08-14,C012,11136.94,income,Service
2024-08-15,C013,2267.93,income,UNKNOWN_ERROR
2024-08-16,C014,8963.98,income,Service
2024-08-05,C016,8931.54,income,Service
2024-08-21,C018,10302.41,income,Service
2024-08-21,C019,9318.73,income,Service
2024-08-14,C020,3234.66,income,Service
2024-08-31,C022,5714.67,income,Service
2024-08-30,C024,4736.85,income,Service
2024-08-27,C029,6426.75,income,Service
2024-08-25,C031,1453.42,income,Service
2024-08-22,C034,2466.56,income,Service
2024-08-06,,2207.59,income,Service
2024-08-15,,5334.29,income,Service
2024-09-10,C042,5008.04,income,Partial
2024-09-14,C042,7512.06,income,Partial
2024-08-16,C044,6096.6,income,Service
2024-08-20,C046,4903.73,income,Service
2024-09-09,C047,6600.49,income,Service
